Technology,Year,Factor_Type,Job_Type,Unit,Value_Numeric,Value,Source,Default_Source,Default_Source_Note,lifetime_years,lifetime_source_year,construction_time_years,construction_time_source_year,construction_time_source,technology_sheet,assumption_mapping_type,assumption_notes,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method
Oil and diesel,2033,Construction,Direct,job-yr/MW,1.21480565042,1.21480565042,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2033,1.21480565042,Linear interpolation between known datapoints
Oil and diesel,2033,Construction&Manufacturing,Direct,job-yr/MW,2.08385892342,2.08385892342,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2033,2.08385892342,Linear interpolation between known datapoints
Oil and diesel,2033,Manufacturing,Direct,job-yr/MW,0.869053272995,0.869053272995,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2033,0.869053272995,Linear interpolation between known datapoints
Oil and diesel,2033,O&M,Direct,job/MW,0.130851241379,0.130851241379,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2033,0.130851241379,Linear interpolation between known datapoints
Oil and diesel,2034,Construction,Direct,job-yr/MW,1.2124075339,1.2124075339,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2034,1.2124075339,Linear interpolation between known datapoints
Oil and diesel,2034,Construction&Manufacturing,Direct,job-yr/MW,2.07974523122,2.07974523122,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2034,2.07974523122,Linear interpolation between known datapoints
Oil and diesel,2034,Manufacturing,Direct,job-yr/MW,0.867337697326,0.867337697326,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2034,0.867337697326,Linear interpolation between known datapoints
Oil and diesel,2034,O&M,Direct,job/MW,0.130601655172,0.130601655172,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2034,0.130601655172,Linear interpolation between known datapoints
Oil and diesel,2035,Construction,Direct,job-yr/MW,1.21000941737,1.21000941737,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2035,1.21000941737,Linear interpolation between known datapoints
Oil and diesel,2035,Construction&Manufacturing,Direct,job-yr/MW,2.07563153903,2.07563153903,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2035,2.07563153903,Linear interpolation between known datapoints
Oil and diesel,2035,Manufacturing,Direct,job-yr/MW,0.865622121658,0.865622121658,Rutovitz 2015,Rutovitz 2015,,25.0,2024.0,1.5,2024.0,Colombian Technology Catalogue,11. SCGT (GAS),proxy,,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2035,0.865622121658,Linear interpolation between known datapoints
